episode,episode_reward,implementation_shortfall,action_std,policy_loss,value_loss
132,0.13349831419930758,-13.612903164581013,0.015698324022346367,0.6921826728036637,0.0012524895484928784
133,0.13373668822049747,-13.642072483678362,0.015698324022346367,0.6921826728036637,0.0012524895484928784
134,0.06714427724247213,-6.979863653987067,0.015698324022346367,0.6921826728036637,0.0012524895484928784
135,-0.05090197724103509,4.827844639282603,0.015698324022346367,0.6921826728036637,0.0012524895484928784
136,0.11815233613908326,-12.082947866782519,0.015698324022346367,0.6921826728036637,0.0012524895484928784
137,0.04815149288478982,-5.078204977321747,0.014804469273743018,0.7338619017291033,0.0012507293533935014
138,0.00011245716442547158,-0.2805469766126265,0.014804469273743018,0.7338619017291033,0.0012507293533935014
139,-0.042710379957007404,4.001459978637172,0.014804469273743018,0.7338619017291033,0.0012507293533935014
140,0.07542898394590385,-7.807549235834827,0.014804469273743018,0.7338619017291033,0.0012507293533935014
141,0.26857151627056447,-27.123487493969833,0.014804469273743018,0.7338619017291033,0.0012507293533935014
142,0.02698706761959128,-2.9669445357570225,0.014804469273743018,0.7338619017291033,0.0012507293533935014
143,0.03331023656580094,-3.5963562496857833,0.014804469273743018,0.7338619017291033,0.0012507293533935014
144,0.022133977775900236,-2.4801952408984533,0.014804469273743018,0.7338619017291033,0.0012507293533935014
145,-0.11608960916587742,11.342680037736528,0.013910614525139666,0.6872664458105201,0.002394497807732499
146,0.03706797641939823,-3.9702799413528993,0.013910614525139666,0.6872664458105201,0.002394497807732499
147,0.0326135682384809,-3.5298541866573316,0.013910614525139666,0.6872664458105201,0.002394497807732499
148,0.044554608578194176,-4.724815280845249,0.013910614525139666,0.6872664458105201,0.002394497807732499
149,0.00858024447362501,-1.1216744076131846,0.013910614525139666,0.6872664458105201,0.002394497807732499
150,-0.06455264247921953,6.186998177178495,0.013910614525139666,0.6872664458105201,0.002394497807732499
151,0.2327203527295071,-23.541034757629916,0.013910614525139666,0.6872664458105201,0.002394497807732499
152,0.045367670152446096,-4.803962308650625,0.013910614525139666,0.6872664458105201,0.002394497807732499
153,-0.19416547177599597,19.152817896861393,0.013016759776536314,0.6649287301521549,0.002176920987264237
154,0.08756546300557069,-9.019247031888284,0.013016759776536314,0.6649287301521549,0.002176920987264237
155,-0.014385589104739787,1.1738773222730856,0.013016759776536314,0.6649287301521549,0.002176920987264237
156,0.02401758762387023,-2.664211998275647,0.013016759776536314,0.6649287301521549,0.002176920987264237
157,0.010985750979964582,-1.3650299522458482,0.013016759776536314,0.6649287301521549,0.002176920987264237
158,0.26259713353102365,-26.524700753007323,0.013016759776536314,0.6649287301521549,0.002176920987264237
159,-0.03212106635450735,2.9450660470279644,0.013016759776536314,0.6649287301521549,0.002176920987264237
160,-0.01959537589141132,1.695964254638369,0.013016759776536314,0.6649287301521549,0.002176920987264237
161,0.027368273090003125,-3.005099041415491,0.012122905027932965,0.7239175996375677,0.0014734010224346338
162,-0.0973813471991548,9.473491879727774,0.012122905027932965,0.7239175996375677,0.0014734010224346338
163,-0.09249283093232989,8.983980836457647,0.012122905027932965,0.7239175996375677,0.0014734010224346338
164,0.07011909819414758,-7.277811206538175,0.012122905027932965,0.7239175996375677,0.0014734010224346338
165,0.12935290872648503,-13.200537838763339,0.012122905027932965,0.7239175996375677,0.0014734010224346338
166,-0.04759814345598058,4.493104224210555,0.012122905027932965,0.7239175996375677,0.0014734010224346338
167,0.03468034172824427,-3.732580394425824,0.012122905027932965,0.7239175996375677,0.0014734010224346338
168,-0.01673657648894733,1.409001877310459,0.012122905027932965,0.7239175996375677,0.0014734010224346338
169,0.039585450491639376,-4.2289599558659745,0.011229050279329609,0.750892621267496,0.0016673895492684244
170,0.10206695016068022,-10.47708350246964,0.011229050279329609,0.750892621267496,0.0016673895492684244
171,-0.06804701540655313,6.53426144238054,0.011229050279329609,0.750892621267496,0.0016673895492684244
172,-0.022681267260656852,1.998612067171635,0.011229050279329609,0.750892621267496,0.0016673895492684244
173,0.20098391611564104,-20.368284104890307,0.011229050279329609,0.750892621267496,0.0016673895492684244
174,-0.10650957548662372,10.37993783598364,0.011229050279329609,0.750892621267496,0.0016673895492684244
175,0.010697984881829561,-1.3395845770621548,0.011229050279329609,0.750892621267496,0.0016673895492684244
176,0.156819820932038,-15.94918111915274,0.011229050279329609,0.750892621267496,0.0016673895492684244
177,0.048026207763307634,-5.067856563707863,0.01033519553072626,0.6878711444593694,0.0013244246810307572
178,-0.10558250664341166,10.289632412015692,0.01033519553072626,0.6878711444593694,0.0013244246810307572
179,-0.00222968641809862,-0.04555765572924031,0.01033519553072626,0.6878711444593694,0.0013244246810307572
180,0.02482651425899408,-2.749044409070734,0.01033519553072626,0.6878711444593694,0.0013244246810307572
